Frame,Timestamp,VehicleID,RiskType,X,Y
6,0.166666666666667,85,Lane Change,848.899621212121,481.917395104895
6,0.166666666666667,85,Lane Change,848.899621212121,481.917395104895
6,0.166666666666667,48,Lane Change,838.44575045208,299.79294755877
6,0.166666666666667,48,Lane Change,838.44575045208,299.79294755877
6,0.166666666666667,86,Lane Change,821.212264150943,615.900943396226
6,0.166666666666667,86,Lane Change,821.212264150943,615.900943396226
6,0.166666666666667,87,Lane Change,833.848638670974,790.395939086294
6,0.166666666666667,87,Lane Change,833.848638670974,790.395939086294
6,0.166666666666667,88,Lane Change,876.202380952381,356.221088435374
6,0.166666666666667,88,Lane Change,876.202380952381,356.221088435374
6,0.166666666666667,68,Lane Change,999.216842105263,298.395789473684
6,0.166666666666667,68,Lane Change,999.216842105263,298.395789473684
6,0.166666666666667,89,Lane Change,1161.81052631579,579.395649122807
6,0.166666666666667,89,Lane Change,1161.81052631579,579.395649122807
6,0.166666666666667,90,Lane Change,1144.85256365294,350.704075191134
6,0.166666666666667,90,Lane Change,1144.85256365294,350.704075191134
6,0.166666666666667,70,Lane Change,1083.71037539103,648.274244004171
6,0.166666666666667,70,Lane Change,1083.71037539103,648.274244004171
6,0.166666666666667,91,Lane Change,1134.2812456555,508.612400945364
6,0.166666666666667,91,Lane Change,1134.2812456555,508.612400945364
6,0.166666666666667,52,Lane Change,1147.33142261595,862.504429390307
6,0.166666666666667,52,Lane Change,1147.33142261595,862.504429390307
6,0.166666666666667,72,Lane Change,1251.6908046782,704.362070172981
6,0.166666666666667,72,Lane Change,1251.6908046782,704.362070172981
6,0.166666666666667,92,Lane Change,1197.10495664553,975.689918467711
6,0.166666666666667,92,Lane Change,1197.10495664553,975.689918467711
6,0.166666666666667,93,Lane Change,1273.52183406114,504.60807860262
6,0.166666666666667,93,Lane Change,1273.52183406114,504.60807860262
6,0.166666666666667,94,Lane Change,1313.17208077261,817.649692712906
6,0.166666666666667,94,Lane Change,1313.17208077261,817.649692712906
6,0.166666666666667,95,Lane Change,1329.47252747253,908.507064364207
6,0.166666666666667,95,Lane Change,1329.47252747253,908.507064364207
6,0.166666666666667,73,Lane Change,1418.16357115409,1066.83040860766
6,0.166666666666667,73,Lane Change,1418.16357115409,1066.83040860766
6,0.166666666666667,96,Lane Change,1477.06314797361,928.468426013195
6,0.166666666666667,96,Lane Change,1477.06314797361,928.468426013195
6,0.166666666666667,97,Lane Change,1443.66522678186,825.768898488121
6,0.166666666666667,97,Lane Change,1443.66522678186,825.768898488121
7,0.2,58,Lane Change,64.9729510413849,358.32891533676
7,0.2,58,Lane Change,64.9729510413849,358.32891533676
7,0.2,58,Lane Change,64.9729510413849,358.32891533676
7,0.2,58,Tailgating,64.9729510413849,358.32891533676
7,0.2,98,Lane Change,123.767277856135,270.458392101551
7,0.2,98,Lane Change,123.767277856135,270.458392101551
7,0.2,98,Lane Change,123.767277856135,270.458392101551
7,0.2,98,Tailgating,123.767277856135,270.458392101551
7,0.2,23,Lane Change,180.023668639053,436.502958579882
7,0.2,23,Lane Change,180.023668639053,436.502958579882
7,0.2,23,Lane Change,180.023668639053,436.502958579882
7,0.2,23,Tailgating,180.023668639053,436.502958579882
7,0.2,99,Lane Change,239.758671047828,326.361445783133
7,0.2,99,Lane Change,239.758671047828,326.361445783133
7,0.2,99,Lane Change,239.758671047828,326.361445783133
7,0.2,99,Tailgating,239.758671047828,326.361445783133
7,0.2,40,Lane Change,351.554929577465,283.860915492958
7,0.2,40,Lane Change,351.554929577465,283.860915492958
7,0.2,40,Lane Change,351.554929577465,283.860915492958
7,0.2,40,Tailgating,351.554929577465,283.860915492958
7,0.2,100,Lane Change,544.950213635519,988.874837451235
7,0.2,100,Lane Change,544.950213635519,988.874837451235
7,0.2,100,Lane Change,544.950213635519,988.874837451235
7,0.2,100,Tailgating,544.950213635519,988.874837451235
7,0.2,28,Lane Change,429.806354009077,299.267776096823
7,0.2,28,Lane Change,429.806354009077,299.267776096823
7,0.2,28,Lane Change,429.806354009077,299.267776096823
7,0.2,28,Tailgating,429.806354009077,299.267776096823
7,0.2,76,Lane Change,451.290791599354,875.038772213247
7,0.2,76,Lane Change,451.290791599354,875.038772213247
7,0.2,76,Lane Change,451.290791599354,875.038772213247
7,0.2,76,Tailgating,451.290791599354,875.038772213247
7,0.2,101,Lane Change,480.105825242718,328.425242718447
7,0.2,101,Lane Change,480.105825242718,328.425242718447
7,0.2,101,Lane Change,480.105825242718,328.425242718447
7,0.2,101,Tailgating,480.105825242718,328.425242718447
7,0.2,63,Lane Change,546.326497128794,254.965545529122
7,0.2,63,Lane Change,546.326497128794,254.965545529122
7,0.2,63,Lane Change,546.326497128794,254.965545529122
7,0.2,63,Tailgating,546.326497128794,254.965545529122
7,0.2,62,Lane Change,535.75682382134,329.161290322581
7,0.2,62,Lane Change,535.75682382134,329.161290322581
7,0.2,62,Lane Change,535.75682382134,329.161290322581
7,0.2,62,Tailgating,535.75682382134,329.161290322581
7,0.2,102,Lane Change,582.20618556701,883.452135493373
7,0.2,102,Lane Change,582.20618556701,883.452135493373
7,0.2,102,Lane Change,582.20618556701,883.452135493373
7,0.2,102,Tailgating,582.20618556701,883.452135493373
7,0.2,103,Lane Change,722.987403598972,592.214053127678
7,0.2,103,Lane Change,722.987403598972,592.214053127678
7,0.2,103,Lane Change,722.987403598972,592.214053127678
7,0.2,103,Tailgating,722.987403598972,592.214053127678
7,0.2,104,Lane Change,577.349823321555,737.429328621908
7,0.2,104,Lane Change,577.349823321555,737.429328621908
7,0.2,104,Lane Change,577.349823321555,737.429328621908
7,0.2,104,Tailgating,577.349823321555,737.429328621908
7,0.2,44,Lane Change,617.289617486339,291.915604128719
7,0.2,44,Lane Change,617.289617486339,291.915604128719
7,0.2,44,Lane Change,617.289617486339,291.915604128719
7,0.2,44,Tailgating,617.289617486339,291.915604128719
7,0.2,105,Lane Change,658.025341130604,217.736842105263
7,0.2,105,Lane Change,658.025341130604,217.736842105263
7,0.2,105,Lane Change,658.025341130604,217.736842105263
7,0.2,105,Tailgating,658.025341130604,217.736842105263
7,0.2,106,Lane Change,654.555555555556,319.024154589372
7,0.2,106,Lane Change,654.555555555556,319.024154589372
7,0.2,106,Lane Change,654.555555555556,319.024154589372
7,0.2,106,Tailgating,654.555555555556,319.024154589372
7,0.2,107,Lane Change,761.674121405751,749.265739522646
7,0.2,107,Lane Change,761.674121405751,749.265739522646
7,0.2,107,Lane Change,761.674121405751,749.265739522646
7,0.2,107,Tailgating,761.674121405751,749.265739522646
7,0.2,108,Lane Change,733.507378472222,892.871310763889
7,0.2,108,Lane Change,733.507378472222,892.871310763889
7,0.2,108,Lane Change,733.507378472222,892.871310763889
7,0.2,108,Tailgating,733.507378472222,892.871310763889
7,0.2,65,Lane Change,701.76495132128,446.358275382476
7,0.2,65,Lane Change,701.76495132128,446.358275382476
7,0.2,65,Lane Change,701.76495132128,446.358275382476
7,0.2,65,Tailgating,701.76495132128,446.358275382476
7,0.2,109,Lane Change,727.586206896552,400.522167487685
7,0.2,109,Lane Change,727.586206896552,400.522167487685
7,0.2,109,Lane Change,727.586206896552,400.522167487685
7,0.2,109,Tailgating,727.586206896552,400.522167487685
7,0.2,110,Lane Change,829.49402866242,420.082404458599
7,0.2,110,Lane Change,829.49402866242,420.082404458599
7,0.2,110,Lane Change,829.49402866242,420.082404458599
7,0.2,110,Tailgating,829.49402866242,420.082404458599
7,0.2,48,Lane Change,828.885964912281,304.754385964912
7,0.2,48,Lane Change,828.885964912281,304.754385964912
7,0.2,48,Lane Change,828.885964912281,304.754385964912
7,0.2,48,Tailgating,828.885964912281,304.754385964912
7,0.2,85,Lane Change,852.847554630593,504.639958376691
7,0.2,85,Lane Change,852.847554630593,504.639958376691
7,0.2,85,Lane Change,852.847554630593,504.639958376691
7,0.2,85,Tailgating,852.847554630593,504.639958376691
7,0.2,88,Lane Change,867.143026004728,356.041371158392
7,0.2,88,Lane Change,867.143026004728,356.041371158392
7,0.2,88,Lane Change,867.143026004728,356.041371158392
7,0.2,88,Tailgating,867.143026004728,356.041371158392
7,0.2,68,Lane Change,997.841750841751,308.809764309764
7,0.2,68,Lane Change,997.841750841751,308.809764309764
7,0.2,68,Lane Change,997.841750841751,308.809764309764
7,0.2,68,Tailgating,997.841750841751,308.809764309764
7,0.2,90,Lane Change,1164.66627821802,349.761203968835
7,0.2,90,Lane Change,1164.66627821802,349.761203968835
7,0.2,90,Lane Change,1164.66627821802,349.761203968835
7,0.2,90,Tailgating,1164.66627821802,349.761203968835
7,0.2,89,Lane Change,1145.93140945211,583.810539523212
7,0.2,89,Lane Change,1145.93140945211,583.810539523212
7,0.2,89,Lane Change,1145.93140945211,583.810539523212
7,0.2,89,Tailgating,1145.93140945211,583.810539523212
7,0.2,111,Lane Change,1149.3916104008,659.374802470909
7,0.2,111,Lane Change,1149.3916104008,659.374802470909
7,0.2,111,Lane Change,1149.3916104008,659.374802470909
7,0.2,111,Tailgating,1149.3916104008,659.374802470909
7,0.2,112,Lane Change,1250.92825535937,764.186063496155
7,0.2,112,Lane Change,1250.92825535937,764.186063496155
7,0.2,112,Lane Change,1250.92825535937,764.186063496155
7,0.2,112,Tailgating,1250.92825535937,764.186063496155
7,0.2,113,Lane Change,1158.64056143206,1009.62225386493
7,0.2,113,Lane Change,1158.64056143206,1009.62225386493
7,0.2,113,Lane Change,1158.64056143206,1009.62225386493
7,0.2,113,Tailgating,1158.64056143206,1009.62225386493
7,0.2,93,Lane Change,1269.22936233317,517.502718734553
7,0.2,93,Lane Change,1269.22936233317,517.502718734553
7,0.2,93,Lane Change,1269.22936233317,517.502718734553
7,0.2,93,Tailgating,1269.22936233317,517.502718734553
7,0.2,94,Lane Change,1319.35004599816,825.688592456302
7,0.2,94,Lane Change,1319.35004599816,825.688592456302
7,0.2,94,Lane Change,1319.35004599816,825.688592456302
7,0.2,94,Tailgating,1319.35004599816,825.688592456302
7,0.2,114,Lane Change,1401.00668896321,901.523411371237
7,0.2,114,Lane Change,1401.00668896321,901.523411371237
7,0.2,114,Lane Change,1401.00668896321,901.523411371237
7,0.2,114,Tailgating,1401.00668896321,901.523411371237
8,0.233333333333333,115,Tailgating,33.0860440713536,393.086044071354
8,0.233333333333333,115,Tailgating,33.0860440713536,393.086044071354
8,0.233333333333333,116,Tailgating,105.017637795276,335.24188976378
8,0.233333333333333,116,Tailgating,105.017637795276,335.24188976378
8,0.233333333333333,98,Tailgating,128.884333821376,270.87262079063
8,0.233333333333333,98,Tailgating,128.884333821376,270.87262079063
8,0.233333333333333,99,Tailgating,256.005572224603,320.269181311616
8,0.233333333333333,99,Tailgating,256.005572224603,320.269181311616
8,0.233333333333333,117,Tailgating,538.4850315551,1037.83602136038
8,0.233333333333333,117,Tailgating,538.4850315551,1037.83602136038
8,0.233333333333333,40,Tailgating,378.456916099773,271.673469387755
8,0.233333333333333,40,Tailgating,378.456916099773,271.673469387755
8,0.233333333333333,40,Tailgating,358.788753799392,312.65349544073
8,0.233333333333333,40,Tailgating,358.788753799392,312.65349544073
8,0.233333333333333,76,Tailgating,451.687234042553,871.329787234043
8,0.233333333333333,76,Tailgating,451.687234042553,871.329787234043
8,0.233333333333333,118,Tailgating,600.019159036962,940.25991861648
8,0.233333333333333,118,Tailgating,600.019159036962,940.25991861648
8,0.233333333333333,101,Tailgating,492.298245614035,330.375730994152
8,0.233333333333333,101,Tailgating,492.298245614035,330.375730994152
8,0.233333333333333,63,Tailgating,563.107995846314,256.503634475597
8,0.233333333333333,63,Tailgating,563.107995846314,256.503634475597
8,0.233333333333333,119,Tailgating,672.897161878066,759.240364400841
8,0.233333333333333,119,Tailgating,672.897161878066,759.240364400841
8,0.233333333333333,120,Tailgating,597.460966542751,658.57249070632
8,0.233333333333333,120,Tailgating,597.460966542751,658.57249070632
8,0.233333333333333,121,Tailgating,707.395690747782,558.213181242079
8,0.233333333333333,121,Tailgating,707.395690747782,558.213181242079
8,0.233333333333333,122,Tailgating,619.490867579909,600.963470319635
8,0.233333333333333,122,Tailgating,619.490867579909,600.963470319635
8,0.233333333333333,106,Tailgating,638.769392033543,313.878406708595
8,0.233333333333333,106,Tailgating,638.769392033543,313.878406708595
8,0.233333333333333,123,Tailgating,644.15763546798,276.131362889984
8,0.233333333333333,123,Tailgating,644.15763546798,276.131362889984
8,0.233333333333333,124,Tailgating,720.392557460781,646.705217074061
8,0.233333333333333,124,Tailgating,720.392557460781,646.705217074061
8,0.233333333333333,105,Tailgating,663.157009345794,218.846728971963
8,0.233333333333333,105,Tailgating,663.157009345794,218.846728971963
8,0.233333333333333,65,Tailgating,717.145154639175,433.335670103093
8,0.233333333333333,65,Tailgating,717.145154639175,433.335670103093
8,0.233333333333333,125,Tailgating,766.895209580838,443.348303393214
8,0.233333333333333,125,Tailgating,766.895209580838,443.348303393214
8,0.233333333333333,48,Tailgating,807.352748154225,307.529122231337
8,0.233333333333333,48,Tailgating,807.352748154225,307.529122231337
8,0.233333333333333,88,Tailgating,847.50067114094,359.268456375839
8,0.233333333333333,88,Tailgating,847.50067114094,359.268456375839
8,0.233333333333333,126,Tailgating,830.258233890215,864.800954653938
8,0.233333333333333,126,Tailgating,830.258233890215,864.800954653938
8,0.233333333333333,85,Tailgating,830.973184357542,515.486033519553
8,0.233333333333333,85,Tailgating,830.973184357542,515.486033519553
8,0.233333333333333,127,Tailgating,848.691011235955,596.643258426966
8,0.233333333333333,127,Tailgating,848.691011235955,596.643258426966
8,0.233333333333333,128,Tailgating,1062.41291810842,600.621683967705
8,0.233333333333333,128,Tailgating,1062.41291810842,600.621683967705
8,0.233333333333333,129,Tailgating,1073.24886009119,698.478041756659
8,0.233333333333333,129,Tailgating,1073.24886009119,698.478041756659
8,0.233333333333333,90,Tailgating,1181.93611603546,346.876841257051
8,0.233333333333333,90,Tailgating,1181.93611603546,346.876841257051
8,0.233333333333333,130,Tailgating,1265.42698485221,796.986258039574
8,0.233333333333333,130,Tailgating,1265.42698485221,796.986258039574
8,0.233333333333333,113,Tailgating,1178.17612732095,1026.68594164456
8,0.233333333333333,113,Tailgating,1178.17612732095,1026.68594164456
8,0.233333333333333,131,Tailgating,1249.61680458307,661.495544239338
8,0.233333333333333,131,Tailgating,1249.61680458307,661.495544239338
8,0.233333333333333,93,Tailgating,1272.68510431829,525.519165453663
8,0.233333333333333,93,Tailgating,1272.68510431829,525.519165453663
8,0.233333333333333,132,Tailgating,1306.26746987952,578.048192771084
8,0.233333333333333,132,Tailgating,1306.26746987952,578.048192771084
8,0.233333333333333,133,Tailgating,1450.27857935627,1019.35460599334
8,0.233333333333333,133,Tailgating,1450.27857935627,1019.35460599334
9,0.266666666666667,115,Tailgating,39.4805309734513,381.633628318584
9,0.266666666666667,116,Tailgating,110.271701814615,324.462481608632
9,0.266666666666667,98,Tailgating,132.487046632124,270.321243523316
9,0.266666666666667,99,Tailgating,263.552192982456,317.392105263158
9,0.266666666666667,134,Tailgating,246.426587301587,410.928571428571
9,0.266666666666667,135,Tailgating,444.073652239939,1060.69134396355
9,0.266666666666667,40,Tailgating,365.568938193344,311.998415213946
9,0.266666666666667,40,Tailgating,388.216480446927,274.162011173184
9,0.266666666666667,136,Tailgating,563.838517256072,964.444184064763
9,0.266666666666667,101,Tailgating,497.125531914894,335.836170212766
9,0.266666666666667,119,Tailgating,656.124685551788,776.069670786394
9,0.266666666666667,63,Tailgating,574.54984423676,255.026479750779
9,0.266666666666667,121,Tailgating,700.079660116835,564.22331386086
9,0.266666666666667,122,Tailgating,612.940898345154,614.366430260047
9,0.266666666666667,106,Tailgating,639.070723684211,299.732730263158
9,0.266666666666667,105,Tailgating,665.680373831776,219.007476635514
9,0.266666666666667,65,Tailgating,735.423340471092,417.150535331906
9,0.266666666666667,137,Tailgating,761.552457813646,1057.2105649303
9,0.266666666666667,48,Tailgating,817.772238514174,309.826001955034
9,0.266666666666667,138,Tailgating,797.551362683438,682.029350104822
9,0.266666666666667,85,Tailgating,829.510254306809,522.424938474159
9,0.266666666666667,126,Tailgating,828.139802631579,878.62774122807
9,0.266666666666667,88,Tailgating,852.242630385487,359.97052154195
9,0.266666666666667,127,Tailgating,845.05230125523,598.551255230126
9,0.266666666666667,128,Tailgating,1066.92543859649,611.635964912281
9,0.266666666666667,129,Tailgating,1070.5684679958,707.594176285415
9,0.266666666666667,90,Tailgating,1191.74667530519,343.325683693651
9,0.266666666666667,139,Tailgating,1070.32937365011,455.82181425486
9,0.266666666666667,130,Tailgating,1272.08414426799,806.442064898889
9,0.266666666666667,113,Tailgating,1188.90879793748,1041.60554302288
9,0.266666666666667,131,Tailgating,1254.15563380282,685.049295774648
9,0.266666666666667,93,Tailgating,1284.792147806,539.449422632794
9,0.266666666666667,133,Tailgating,1468.85472370766,1038.01336898396
11,0.333333333333333,158,Lane Change,37.4978138663335,330.119612742036
11,0.333333333333333,159,Lane Change,10.6410256410256,422.329914529915
11,0.333333333333333,160,Lane Change,69.1465648854962,463.279389312977
11,0.333333333333333,161,Lane Change,142.743050847458,412.4
11,0.333333333333333,162,Lane Change,158.668984700974,315.014603616134
11,0.333333333333333,99,Lane Change,302.328656462585,314.202806122449
11,0.333333333333333,134,Lane Change,273.294594594595,404.174324324324
11,0.333333333333333,40,Lane Change,408.843197540354,274.257494235204
11,0.333333333333333,163,Lane Change,502.963017751479,800.55325443787
11,0.333333333333333,63,Lane Change,533.031746031746,264.128968253968
11,0.333333333333333,145,Lane Change,540.875243033052,867.00259235256
11,0.333333333333333,164,Lane Change,601.382176520994,625.820479862896
11,0.333333333333333,106,Lane Change,599.280054644809,304.159836065574
11,0.333333333333333,165,Lane Change,684.391631799163,743.556066945607
11,0.333333333333333,166,Lane Change,712.214579722704,514.940857885615
11,0.333333333333333,167,Lane Change,660.618867924528,284.515094339623
11,0.333333333333333,105,Lane Change,678.957317073171,231.6393728223
11,0.333333333333333,168,Lane Change,739.752587481518,871.054706752095
11,0.333333333333333,148,Lane Change,757.613636363636,471.464572192513
11,0.333333333333333,169,Lane Change,787.543788187373,431.155804480652
11,0.333333333333333,48,Lane Change,806.769061985738,315.415798134942
11,0.333333333333333,170,Lane Change,804.637630662021,992.234610917538
11,0.333333333333333,127,Lane Change,838.857142857143,626.780952380952
11,0.333333333333333,152,Lane Change,889.338613861386,236.879207920792
11,0.333333333333333,171,Lane Change,949.556485355649,368.219665271967
11,0.333333333333333,129,Lane Change,1073.99445722652,717.864254340096
11,0.333333333333333,139,Lane Change,1065.43496801706,476.422174840085
11,0.333333333333333,172,Lane Change,1150.89608998393,390.288966256026
11,0.333333333333333,173,Lane Change,1156.22352941176,575.317647058824
11,0.333333333333333,174,Lane Change,1148.1740250184,309.091611479029
11,0.333333333333333,175,Lane Change,1142.60371650821,250.400172860847
11,0.333333333333333,176,Lane Change,1206.513599155,483.698177977291
11,0.333333333333333,130,Lane Change,1271.61443694105,846.321500273773
11,0.333333333333333,177,Lane Change,1137.95678092399,992.210134128167
11,0.333333333333333,131,Lane Change,1232.76735015773,653.685331230284
11,0.333333333333333,178,Lane Change,1160.62580645161,1065.79784946237
11,0.333333333333333,179,Lane Change,1281.45715609078,983.994905048634
11,0.333333333333333,180,Lane Change,1269.93139796095,346.186452393295
11,0.333333333333333,181,Lane Change,1303.62738643845,561.428571428571
11,0.333333333333333,156,Lane Change,1330.73284313725,351.810049019608
12,0.366666666666667,182,Lane Change,73.6322560882218,338.489508347373
12,0.366666666666667,182,Tailgating,73.6322560882218,338.489508347373
12,0.366666666666667,160,Lane Change,79.7707100591716,458.994082840237
12,0.366666666666667,160,Tailgating,79.7707100591716,458.994082840237
12,0.366666666666667,99,Lane Change,310.032304725169,312.249276759884
12,0.366666666666667,99,Tailgating,310.032304725169,312.249276759884
12,0.366666666666667,134,Lane Change,274.753117206983,399.466334164589
12,0.366666666666667,134,Tailgating,274.753117206983,399.466334164589
12,0.366666666666667,40,Lane Change,416.024409448819,275.04094488189
12,0.366666666666667,40,Tailgating,416.024409448819,275.04094488189
12,0.366666666666667,183,Lane Change,482.773755656109,300.588235294118
12,0.366666666666667,183,Tailgating,482.773755656109,300.588235294118
12,0.366666666666667,184,Lane Change,516.690108633505,913.301886792453
12,0.366666666666667,184,Tailgating,516.690108633505,913.301886792453
12,0.366666666666667,185,Lane Change,630.980245595302,769.466097170315
12,0.366666666666667,185,Tailgating,630.980245595302,769.466097170315
12,0.366666666666667,168,Lane Change,721.4949583516,884.647230746749
12,0.366666666666667,168,Tailgating,721.4949583516,884.647230746749
12,0.366666666666667,164,Lane Change,591.382650029709,620.409387997623
12,0.366666666666667,164,Tailgating,591.382650029709,620.409387997623
12,0.366666666666667,106,Lane Change,591.654894046418,304.549949545913
12,0.366666666666667,106,Tailgating,591.654894046418,304.549949545913
12,0.366666666666667,186,Lane Change,725.936929595828,552.493807040417
12,0.366666666666667,186,Tailgating,725.936929595828,552.493807040417
12,0.366666666666667,187,Lane Change,653.195467422096,452.748347497639
12,0.366666666666667,187,Tailgating,653.195467422096,452.748347497639
12,0.366666666666667,105,Lane Change,682.445081967213,232.714754098361
12,0.366666666666667,105,Tailgating,682.445081967213,232.714754098361
12,0.366666666666667,188,Lane Change,720.279495990836,1033.54639175258
12,0.366666666666667,188,Tailgating,720.279495990836,1033.54639175258
12,0.366666666666667,148,Lane Change,764.983606557377,474.940465918896
12,0.366666666666667,148,Tailgating,764.983606557377,474.940465918896
